1	103.9861
2	105.7764
3	107.4795
4	109.0991
5	110.6386
6	112.1014
7	113.4909
8	114.8103
9	116.0627
10	117.2512
11	118.3786
12	119.4478
13	120.4615
14	121.4224
15	122.3329
16	123.1956
17	124.0127
18	124.7864
19	125.5189
20	127.1402
21	130.2712
22	134.5214
23	139.5806
24	145.2037
25	151.1973
26	157.4098
27	163.7231
28	170.0459
29	176.3083
30	182.5831
31	188.9328
32	195.2962
33	201.6243
34	207.878
35	214.0266
36	220.046
37	225.9176
38	231.6275
39	237.1654
40	242.5243
41	247.6994
42	252.6884
43	257.4905
44	262.1062
45	266.5372
46	269.2945
47	269.3868
48	267.4484
49	263.9849
50	259.3977
51	254.0053
52	248.0586
53	241.5337
54	234.4058
55	226.8529
56	220.5104
57	216.4893
58	214.2527
59	213.3744
60	213.5172
61	214.4152
62	215.8594
63	217.9077
64	220.6118
65	223.8153
66	227.391
67	231.2355
68	235.2652
69	239.4122
70	243.6217
71	247.8499
72	252.0614
73	256.2282
74	260.3283
75	264.3444
76	266.7715
77	266.6053
78	264.4686
79	260.8574
80	256.1654
81	250.704
82	244.7184
83	238.1797
84	231.0591
85	223.5309
86	217.2279
87	213.2583
88	211.0828
89	210.2735
90	210.4914
91	211.4691
92	212.9964
93	215.13
94	217.9209
95	221.2117
96	224.8746
97	228.8061
98	232.9218
99	237.154
100	241.4477
101	245.7587
102	250.0518
103	254.2988
104	258.4775
105	262.5706
106	265.0729
107	264.98
108	262.9149
109	259.3736
110	254.7496
111	249.3545
112	243.4335
113	236.9577
114	229.8982
115	223.9207
116	220.1608
117	218.1017
118	217.3336
119	217.5327
120	218.4438
121	219.8666
122	221.645
123	223.879
124	226.654
125	229.8404
126	233.3324
127	237.044
128	240.9047
129	244.8574
130	248.8557
131	252.8621
132	256.8465
133	260.7848
134	264.6579
135	266.9592
136	266.6826
137	264.4498
138	260.7554
139	255.992
140	250.4698
	
