1	147.9729
2	147.9691
3	147.9651
4	147.961
5	147.9569
6	147.953
7	147.9492
8	147.9456
9	147.9422
10	147.9635
11	148.0295
12	148.1337
13	148.2703
14	148.4342
15	148.6208
16	148.826
17	149.0462
18	149.2783
19	149.5195
20	149.7672
21	150.0193
22	150.2739
23	150.5292
24	150.784
25	151.0368
26	151.2867
27	151.5327
28	151.7739
29	152.0098
30	152.2399
31	152.4636
32	152.6807
33	152.8909
34	153.094
35	153.29
36	153.4788
37	153.6603
38	153.8347
39	154.002
40	154.1622
41	154.3156
42	154.4622
43	154.6023
44	154.7359
45	154.8634
46	154.9848
47	155.1004
48	155.2104
49	155.315
50	155.4142
51	155.5082
52	155.5974
53	155.6817
54	155.7615
55	155.8369
56	155.9081
57	155.9751
58	156.0382
59	156.0976
60	156.1534
61	156.2058
62	156.2552
63	156.3017
64	156.3455
65	156.3868
66	156.4258
67	156.4624
68	156.4968
69	156.5291
70	156.5594
71	156.5879
72	156.6147
73	156.64
74	156.6639
75	156.6866
76	156.7083
77	156.729
78	156.7488
79	156.7678
80	156.7862
81	156.804
82	156.8212
83	156.8377
84	156.8536
85	156.869
86	156.8837
87	156.898
88	156.9117
89	156.925
90	156.9377
91	156.9499
92	156.9616
93	156.9729
94	156.9837
95	156.9941
96	157.0041
97	157.0137
98	157.0229
99	157.0316
100	157.0398
